날짜,관광지명,관광객수
2013.04,마라해양도립공원,0
2013.04,박물관은살아있다,0
2013.04,산방산,1486
2013.04,서귀포도립해양공원,0
2013.04,서귀포자연휴양림,0
2013.04,서복전시관,443
2013.04,성산일출봉,113772
2013.04,소리섬박물관,0
2013.04,소인국테마파크,656
2013.04,신영영화박물관,0
2013.04,아프리카박물관,0
2013.04,여미지식물원,0
2013.04,이중섭미술관,42
2013.04,익스트림 아일랜드,0
2013.04,일출랜드,4266
2013.04,정방폭포,6474
2013.04,제주민속촌박물관,0
2013.04,제주조각공원,0
2013.04,제주추사관,37
2013.04,중문주상절리대,31095
2013.04,천제연폭포,12169
2013.04,천지연폭포,30228
2013.04,카멜리아힐,0
2013.04,테디베어뮤지엄,9520
2013.04,퍼시픽랜드,0
2013.04,아쿠아플라넷,0
2013.04,화락원,0
2013.05,(주)제주미니미니랜드,0
2013.05,국립제주박물관,30220
2013.05,도립미술관,0
2013.05,만장굴관광지,12514
2013.05,목석원,0
2013.05,민속자연사박물관,22398
2013.05,비자림,749
2013.05,산굼부리,0
2013.05,삼성혈,0
2013.05,삼양선사유적지,17
2013.05,생각하는 정원,0
2013.05,절물자연휴양림,0
2013.05,제주도립 김창열미술관,0
2013.05,제주돌문화공원,400
2013.05,제주러브랜드,0
2013.05,제주목관아지,909
2013.05,제주별빛누리공원,74
2013.05,제주항일기념관,79
2013.05,한라산국립공원,0
2013.05,한림공원,0
2013.05,항몽 유적지,71
2013.05,해녀 박물관,3879
2013.05,감귤박물관,117
2013.05,기당미술관,0
2013.05,마라해양도립공원,0
2013.05,박물관은살아있다,0
2013.05,산방산,1411
2013.05,서귀포도립해양공원,0
2013.05,서귀포자연휴양림,0
2013.05,서복전시관,428
2013.05,성산일출봉,98791
2013.05,소리섬박물관,0
2013.05,소인국테마파크,1687
2013.05,신영영화박물관,0
2013.05,아프리카박물관,0
2013.05,여미지식물원,0
2013.05,이중섭미술관,48
2013.05,익스트림 아일랜드,0
2013.05,일출랜드,2561
2013.05,정방폭포,5362
2013.05,제주민속촌박물관,0
2013.05,제주조각공원,0
2013.05,제주추사관,25
2013.05,중문주상절리대,19661
2013.05,천제연폭포,11071
2013.05,천지연폭포,21931
2013.05,카멜리아힐,0
2013.05,테디베어뮤지엄,10500
2013.05,퍼시픽랜드,0
2013.05,아쿠아플라넷,0
2013.05,화락원,0
2013.06,(주)제주미니미니랜드,0
2013.06,국립제주박물관,2368
2013.06,도립미술관,0
2013.06,만장굴관광지,11951
2013.06,목석원,0
2013.06,민속자연사박물관,25909
2013.06,비자림,1505
2013.06,산굼부리,0
2013.06,삼성혈,0
2013.06,삼양선사유적지,18
2013.06,생각하는 정원,0
2013.06,절물자연휴양림,0
2013.06,제주도립 김창열미술관,0
2013.06,제주돌문화공원,238
2013.06,제주러브랜드,0
2013.06,제주목관아지,962
2013.06,제주별빛누리공원,54
2013.06,제주항일기념관,46
2013.06,한라산국립공원,0
2013.06,한림공원,0
2013.06,항몽 유적지,53
2013.06,해녀 박물관,4357
2013.06,감귤박물관,105
2013.06,기당미술관,0
2013.06,마라해양도립공원,0
2013.06,박물관은살아있다,0
2013.06,산방산,1307
2013.06,서귀포도립해양공원,0
2013.06,서귀포자연휴양림,0
2013.06,서복전시관,1146
2013.06,성산일출봉,131026
2013.06,소리섬박물관,0
2013.06,소인국테마파크,1472
2013.06,신영영화박물관,0
2013.06,아프리카박물관,0
2013.06,여미지식물원,0
2013.06,이중섭미술관,62
2013.06,익스트림 아일랜드,0
2013.06,일출랜드,1770
2013.06,정방폭포,6849
2013.06,제주민속촌박물관,0
2013.06,제주조각공원,0
2013.06,제주추사관,64
2013.06,중문주상절리대,33727
2013.06,천제연폭포,17136
2013.06,천지연폭포,34546
2013.06,카멜리아힐,0
2013.06,테디베어뮤지엄,12750
2013.06,퍼시픽랜드,0
2013.06,아쿠아플라넷,0
2013.06,화락원,0
2013.07,(주)제주미니미니랜드,0
2013.07,국립제주박물관,1772
2013.07,도립미술관,0
2013.07,만장굴관광지,9826
2013.07,목석원,0
2013.07,민속자연사박물관,40254
2013.07,비자림,752
2013.07,산굼부리,0
2013.07,삼성혈,0
2013.07,삼양선사유적지,7
2013.07,생각하는 정원,0
2013.07,절물자연휴양림,0
2013.07,제주도립 김창열미술관,0
2013.07,제주돌문화공원,367
2013.07,제주러브랜드,0
2013.07,제주목관아지,1643
2013.07,제주별빛누리공원,128
2013.07,제주항일기념관,29
2013.07,한라산국립공원,0
2013.07,한림공원,0
2013.07,항몽 유적지,141
2013.07,해녀 박물관,3563
2013.07,감귤박물관,42
2013.07,기당미술관,0
2013.07,마라해양도립공원,0
2013.07,박물관은살아있다,0
2013.07,산방산,1468
2013.07,서귀포도립해양공원,0
2013.07,서귀포자연휴양림,11
2013.07,서복전시관,853
2013.07,성산일출봉,197941
2013.07,소리섬박물관,0
2013.07,소인국테마파크,0
2013.07,신영영화박물관,0
2013.07,아프리카박물관,0
2013.07,여미지식물원,0
2013.07,이중섭미술관,22
2013.07,익스트림 아일랜드,0
2013.07,일출랜드,1359
2013.07,정방폭포,8578
2013.07,제주민속촌박물관,0
2013.07,제주조각공원,0
2013.07,제주추사관,25
2013.07,중문주상절리대,53788
2013.07,천제연폭포,25251
2013.07,천지연폭포,55469
2013.07,카멜리아힐,0
2013.07,테디베어뮤지엄,0
2013.07,퍼시픽랜드,0
2013.07,아쿠아플라넷,0
2013.07,화락원,0
2013.08,(주)제주미니미니랜드,0
2013.08,국립제주박물관,1511
2013.08,도립미술관,0
2013.08,만장굴관광지,9815
2013.08,목석원,0
2013.08,민속자연사박물관,34639
2013.08,비자림,992
2013.08,산굼부리,0
2013.08,삼성혈,0
2013.08,삼양선사유적지,9
2013.08,생각하는 정원,0
2013.08,절물자연휴양림,0
2013.08,제주도립 김창열미술관,0
2013.08,제주돌문화공원,561
2013.08,제주러브랜드,0
2013.08,제주목관아지,2216
2013.08,제주별빛누리공원,74
2013.08,제주항일기념관,32
2013.08,한라산국립공원,0
2013.08,한림공원,0
2013.08,항몽 유적지,89
2013.08,해녀 박물관,2772
2013.08,감귤박물관,64
2013.08,기당미술관,0
2013.08,마라해양도립공원,0
2013.08,박물관은살아있다,0
2013.08,산방산,1450
2013.08,서귀포도립해양공원,0
2013.08,서귀포자연휴양림,24
2013.08,서복전시관,725
2013.08,성산일출봉,219000
2013.08,소리섬박물관,0
2013.08,소인국테마파크,0
2013.08,신영영화박물관,0
2013.08,아프리카박물관,0
2013.08,여미지식물원,0
2013.08,이중섭미술관,29
2013.08,익스트림 아일랜드,0
2013.08,일출랜드,1633
2013.08,정방폭포,8717
2013.08,제주민속촌박물관,0
2013.08,제주조각공원,0
2013.08,제주추사관,19
2013.08,중문주상절리대,57142
2013.08,천제연폭포,31160
2013.08,천지연폭포,59905
2013.08,카멜리아힐,0
2013.08,테디베어뮤지엄,0
2013.08,퍼시픽랜드,0
2013.08,아쿠아플라넷,0
2013.08,화락원,0
2013.09,(주)제주미니미니랜드,0
2013.09,국립제주박물관,1376
2013.09,도립미술관,0
2013.09,만장굴관광지,9989
2013.09,목석원,0
2013.09,민속자연사박물관,30451
2013.09,비자림,1175
2013.09,산굼부리,0
2013.09,삼성혈,0
2013.09,삼양선사유적지,31
2013.09,생각하는 정원,0
2013.09,절물자연휴양림,0
2013.09,제주도립 김창열미술관,0
2013.09,제주돌문화공원,1008
2013.09,제주러브랜드,0
2013.09,제주목관아지,1931
2013.09,제주별빛누리공원,33
2013.09,제주항일기념관,2
2013.09,한라산국립공원,0
2013.09,한림공원,0
2013.09,항몽 유적지,37
2013.09,해녀 박물관,1702
2013.09,감귤박물관,44
2013.09,기당미술관,0
2013.09,마라해양도립공원,0
2013.09,박물관은살아있다,0
2013.09,산방산,1924
2013.09,서귀포도립해양공원,0
2013.09,서귀포자연휴양림,9
2013.09,서복전시관,929
2013.09,성산일출봉,165379
2013.09,소리섬박물관,0
2013.09,소인국테마파크,0
2013.09,신영영화박물관,0
2013.09,아프리카박물관,0
2013.09,여미지식물원,0
2013.09,이중섭미술관,25
2013.09,익스트림 아일랜드,0
2013.09,일출랜드,0
2013.09,정방폭포,5621
2013.09,제주민속촌박물관,0
2013.09,제주조각공원,0
2013.09,제주추사관,18
2013.09,중문주상절리대,45028
2013.09,천제연폭포,25186
2013.09,천지연폭포,42558
2013.09,카멜리아힐,0
2013.09,테디베어뮤지엄,0
2013.09,퍼시픽랜드,0
2013.09,아쿠아플라넷,0
2013.09,화락원,0
2013.1,(주)제주미니미니랜드,0
2013.1,국립제주박물관,4027
2013.1,도립미술관,0
2013.1,만장굴관광지,12302
2013.1,목석원,0
2013.1,민속자연사박물관,21063
2013.1,비자림,1562
2013.1,산굼부리,0
2013.1,삼성혈,0
2013.1,삼양선사유적지,14
2013.1,생각하는 정원,0
2013.1,절물자연휴양림,0
2013.1,제주도립 김창열미술관,0
2013.1,제주돌문화공원,598
2013.1,제주러브랜드,0
2013.1,제주목관아지,1353
2013.1,제주별빛누리공원,56
2013.1,제주항일기념관,2
2013.1,한라산국립공원,0
2013.1,한림공원,0
2013.1,항몽 유적지,47
2013.1,해녀 박물관,9013
2013.1,감귤박물관,40
2013.1,기당미술관,0
2013.1,마라해양도립공원,0
2013.1,박물관은살아있다,0
2013.1,산방산,1350
2013.1,서귀포도립해양공원,0
2013.1,서귀포자연휴양림,30
2013.1,서복전시관,469
2013.1,성산일출봉,113234
2013.1,소리섬박물관,0
2013.1,소인국테마파크,0
2013.1,신영영화박물관,0
2013.1,아프리카박물관,0
2013.1,여미지식물원,0
2013.1,이중섭미술관,60
2013.1,익스트림 아일랜드,0
2013.1,일출랜드,2094
2013.1,정방폭포,3408
2013.1,제주민속촌박물관,0
2013.1,제주조각공원,50
2013.1,제주추사관,7
2013.1,중문주상절리대,36639
2013.1,천제연폭포,17815
2013.1,천지연폭포,27642
2013.1,카멜리아힐,0
2013.1,테디베어뮤지엄,16243
2013.1,퍼시픽랜드,0
2013.1,아쿠아플라넷,0
2013.1,화락원,0
2013.11,(주)제주미니미니랜드,0
2013.11,국립제주박물관,1504
2013.11,도립미술관,0
2013.11,만장굴관광지,7574
2013.11,목석원,0
2013.11,민속자연사박물관,15410
2013.11,비자림,640
2013.11,산굼부리,0
2013.11,삼성혈,0
2013.11,삼양선사유적지,16
2013.11,생각하는 정원,0
2013.11,절물자연휴양림,0
2013.11,제주도립 김창열미술관,0
2013.11,제주돌문화공원,211
2013.11,제주러브랜드,0
2013.11,제주목관아지,572
2013.11,제주별빛누리공원,38
2013.11,제주항일기념관,42
2013.11,한라산국립공원,0
2013.11,한림공원,0
2013.11,항몽 유적지,25
2013.11,해녀 박물관,1702
2013.11,감귤박물관,0
2013.11,기당미술관,0
2013.11,마라해양도립공원,0
2013.11,박물관은살아있다,0
2013.11,산방산,936
2013.11,서귀포도립해양공원,0
2013.11,서귀포자연휴양림,4
2013.11,서복전시관,199
2013.11,성산일출봉,71509
2013.11,소리섬박물관,0
2013.11,소인국테마파크,0
2013.11,신영영화박물관,0
2013.11,아프리카박물관,0
2013.11,여미지식물원,0
2013.11,이중섭미술관,33
2013.11,익스트림 아일랜드,0
2013.11,일출랜드,1739
2013.11,정방폭포,2229
2013.11,제주민속촌박물관,0
2013.11,제주조각공원,0
2013.11,제주추사관,30
2013.11,중문주상절리대,21352
2013.11,천제연폭포,11777
2013.11,천지연폭포,16950
2013.11,카멜리아힐,0
2013.11,테디베어뮤지엄,10194
2013.11,퍼시픽랜드,0
2013.11,아쿠아플라넷,0
2013.11,화락원,0
2013.12,(주)제주미니미니랜드,0
2013.12,국립제주박물관,1269
2013.12,도립미술관,0
2013.12,만장굴관광지,5624
2013.12,목석원,0
2013.12,민속자연사박물관,12284
2013.12,비자림,439
2013.12,산굼부리,0
2013.12,삼성혈,0
2013.12,삼양선사유적지,6
2013.12,생각하는 정원,0
2013.12,절물자연휴양림,0
2013.12,제주도립 김창열미술관,0
2013.12,제주돌문화공원,173
2013.12,제주러브랜드,0
2013.12,제주목관아지,452
2013.12,제주별빛누리공원,53
2013.12,제주항일기념관,27
2013.12,한라산국립공원,0
2013.12,한림공원,0
2013.12,항몽 유적지,6
2013.12,해녀 박물관,2019
2013.12,감귤박물관,19
2013.12,기당미술관,0
2013.12,마라해양도립공원,0
2013.12,박물관은살아있다,0
2013.12,산방산,880
2013.12,서귀포도립해양공원,0
2013.12,서귀포자연휴양림,1
2013.12,서복전시관,243
2013.12,성산일출봉,76186
2013.12,소리섬박물관,0
2013.12,소인국테마파크,0
2013.12,신영영화박물관,0
2013.12,아프리카박물관,0
2013.12,여미지식물원,0
2013.12,이중섭미술관,12
2013.12,익스트림 아일랜드,0
2013.12,일출랜드,896
2013.12,정방폭포,1678
2013.12,제주민속촌박물관,0
2013.12,제주조각공원,0
2013.12,제주추사관,23
2013.12,중문주상절리대,17289
2013.12,천제연폭포,10530
2013.12,천지연폭포,11946
2013.12,카멜리아힐,0
2013.12,테디베어뮤지엄,11667
2013.12,퍼시픽랜드,0
2013.12,아쿠아플라넷,0
2013.12,화락원,0
2014.01,(주)제주미니미니랜드,0
2014.01,국립제주박물관,572
2014.01,도립미술관,127
2014.01,만장굴관광지,3725
2014.01,목석원,0
2014.01,민속자연사박물관,13848
2014.01,비자림,921
2014.01,산굼부리,0
2014.01,삼성혈,0
2014.01,삼양선사유적지,3
2014.01,생각하는 정원,0
2014.01,절물자연휴양림,0
2014.01,제주도립 김창열미술관,0
2014.01,제주돌문화공원,194
2014.01,제주러브랜드,0
2014.01,제주목관아지,462
2014.01,제주별빛누리공원,7
2014.01,제주항일기념관,30
2014.01,한라산국립공원,0
2014.01,한림공원,0
2014.01,항몽 유적지,20
2014.01,해녀 박물관,2015
2014.01,감귤박물관,47
2014.01,기당미술관,0
2014.01,마라해양도립공원,0
2014.01,박물관은살아있다,0
2014.01,산방산,578
2014.01,서귀포도립해양공원,0
2014.01,서귀포자연휴양림,5
2014.01,서복전시관,165
2014.01,성산일출봉,56223
2014.01,소리섬박물관,0
2014.01,소인국테마파크,0
2014.01,신영영화박물관,0
2014.01,아프리카박물관,0
2014.01,여미지식물원,0
2014.01,이중섭미술관,19
2014.01,익스트림 아일랜드,0
2014.01,일출랜드,751
2014.01,정방폭포,1403
2014.01,제주민속촌박물관,0
2014.01,제주조각공원,0
2014.01,제주추사관,2
2014.01,중문주상절리대,13641
2014.01,천제연폭포,9490
2014.01,천지연폭포,8955
2014.01,카멜리아힐,0
2014.01,테디베어뮤지엄,9234
2014.01,퍼시픽랜드,0
2014.01,아쿠아플라넷,0
2014.01,화락원,0
2014.02,(주)제주미니미니랜드,0
2014.02,국립제주박물관,457
2014.02,도립미술관,84
2014.02,만장굴관광지,4435
2014.02,목석원,0
2014.02,민속자연사박물관,15994
2014.02,비자림,663
2014.02,산굼부리,0
2014.02,삼성혈,0
2014.02,삼양선사유적지,3
2014.02,생각하는 정원,0
2014.02,절물자연휴양림,0
2014.02,제주도립 김창열미술관,0
2014.02,제주돌문화공원,204
2014.02,제주러브랜드,0
2014.02,제주목관아지,649
2014.02,제주별빛누리공원,47
2014.02,제주항일기념관,24
2014.02,한라산국립공원,0
2014.02,한림공원,0
2014.02,항몽 유적지,54
2014.02,해녀 박물관,1047
2014.02,감귤박물관,145
2014.02,기당미술관,1
2014.02,마라해양도립공원,0
2014.02,박물관은살아있다,0
2014.02,산방산,732
2014.02,서귀포도립해양공원,0
